loan_id,customer_id,loan_amount,interest_rate,start_date
LONQ5R7ZM8QDT6Z,CUSSLEEOQ1JUORE,98699.63,13.31,5/21/2020
LONDPY2G5PBNAAG,CUSEA0E5Y7OP6WI,68133.89,12.91,11/20/2020
LONN6SPBV9AQ3SE,CUSBS0UYE5LCBUN,294464.55,7.24,4/10/2023
LONTL5JSJMXSA40,CUS79U4DT115KIR,141501.47,3.16,10/26/2024
LONPYWMBOIF0D6O,CUSSKENJR4NZ741,223054.82,4.9,10/26/2025
LONEKIULNMGQ88Z,CUSMTMFYMRFHEO2,165471.49,2.26,4/25/2021
LONIIOC6MUPCTUX,CUSJMRJ7LK57NKQ,233838.93,9.22,8/10/2022
LONC2C7TEUXJU5G,CUSMI90M8VGFYMU,42152.79,3.44,9/1/2023
LON1IPHILF108PX,CUSDGNCM3P2HFSJ,20109.37,9.79,8/29/2021
LONMSIF55H3WG8F,CUSLD862VW7BGYG,245467.1,9.9,2/22/2025
LONL7UXTKLD61T8,CUSOSXP8N38KNFQ,288075.37,3,3/13/2025
LONC4WWG3WPX3LS,CUS0F3U6UAQDES4,76019.42,5.94,11/7/2021
LONUK8XG1NDME1G,CUSSLH3VAYEVGQ0,109318.85,13.7,9/24/2021
LONJ2ZW00AU2B9R,CUSCU9TD0V2ZP4J,27100.07,7.94,6/17/2020
LON5DYUDAUOSHB6,CUSRBNVBFR73RHQ,73484.04,6.83,3/14/2024
LONWT1EG7ZMXYAZ,CUSC6JDY6JFE0W1,204754.92,14.53,11/10/2021
LON65OXHZ3M64UY,CUSUF205ZYZAG04,147979.64,5.99,6/3/2020
LONVK1A0H3G7L45,CUSQUNKT2M0PYJ5,87089.51,6.61,7/29/2022
LON6MJCBQXYWYGZ,CUS9ABPUW825HNR,108464.74,6.44,8/27/2023
LONUG0XFZWI2FKD,CUS6M6ZTI9KKFL6,270291.37,10,6/10/2020
LON4Z1FB00GGSQD,CUSXB437PGAUINJ,56702.96,10.7,4/2/2020
LONDRA5Q3M7CYEW,CUSM1OWX084FBQG,67358.83,6.52,1/26/2022
LONWXQHD1SEUXYG,CUSBHB7ZHEZR4E5,165372.52,12.02,1/28/2022
LON706VOIU8LXPE,CUSX05ZF2IDO46G,245818.95,13.76,5/7/2025
LONTPFGL10OGFTU,CUSJFDD568QL4GO,236749.36,5.19,5/22/2025
LONOZHICDE6U5HG,CUSINOD6CWS18RT,50910.6,5.78,3/19/2024
LONZ46D6A6UM16O,CUSEQHZVEFY89QR,156942.17,10.16,8/18/2023
LONUBW84KULHXVC,CUS9E7XBXZ2KBFT,293720.68,9.04,2/6/2019
LONAEM3GFNMK93G,CUSJ2EVCMEMV1FA,38359.98,10.39,7/25/2023
LONVQFW11GT084W,CUSVYLLBBCO26WM,22440.24,3.6,9/25/2023
LONYO26UZ2GABV2,CUSBIHVH2ZY498X,195807.95,10.86,9/1/2021
LONWFPHDPYR792Y,CUSOUVFGHGW1CCY,98637.06,2.89,6/30/2021
LON0KN3F4YY8SVJ,CUSN14I2NWQJ8TD,291744.25,9.32,2/26/2020
LON6AILPHITHRE2,CUS3B1FK1XTKS42,97729.42,2.42,2/25/2019
LON44ELB971MD91,CUSDV4FN28I85HY,275630,6.04,7/15/2021
LON7PXIZGAZVNOE,CUS91Y38E2Z4G1Q,13452.03,11.49,3/24/2025
LONTAO7RCU7P35Y,CUSJ7J0JFNBXUI8,107651.56,3.82,6/26/2023
LON0W0I8PEJB84Q,CUST9MSZR0MZRD5,32803.41,11.68,11/11/2020
LONXHHD5GO47GVQ,CUSRB92MKVHIJU6,95614.22,3.65,2/17/2022
LON99L76TPN1E1J,CUSP19QK2QJDSO2,178390.9,9.04,6/21/2021
LON7LV256QQEMHB,CUSBNQD4J2AN1MI,270900.66,14.82,3/16/2019
LONWGLS11N2DKJH,CUSFE98ANNFVNRS,2984.66,9.47,11/19/2020
LONY03PLAGYVMKF,CUS53XK67TJB5M6,164790.51,8.32,8/18/2019
LONP8Y8ZT0LA918,CUSVSPHKR2BF1F3,12048.23,2.02,7/10/2021
LON7XQLAO78OEPW,CUSF6BGLLDPXM6E,190956.76,6.17,1/25/2019
LON0KVP1Y7Q3FMZ,CUS1CPOJA3ZXX24,76289.99,9.06,2/17/2020
LONJRCDUNBVZG7S,CUSVODBJ0JE6532,292435.03,14.32,11/22/2022
LONLBNYC0XJ6Q6W,CUS328PGNXBIK5N,75345.68,6.49,9/29/2024
LONIVZBHRWXJ469,CUSHK7I90PR82N4,262961.24,14.6,10/24/2019
LONKE8DOA1Q9YM0,CUSJFSOKHQLNA54,162769.77,13.18,5/19/2024
LONTJPMBFBDOVO1,CUSQJULE4EP7CGN,27308.34,10.52,1/5/2021
LONBENZ7OE4S9B9,CUSF63VETNSM8X7,16498.87,5.88,4/17/2023
LONTQ1ERMKPE3E6,CUSN4WME8GRSGRP,110316.31,12.36,4/30/2024
LONSRKRYLSWIHZF,CUSV0YXSOEHJWFN,53488.71,11.3,9/8/2025
LONAV3TI8NGXKA7,CUSGA3O50PUYIX4,36238.42,14,2/19/2022
LONT1CUW4SWHB10,CUSJV979PNKN6W3,4181.49,12.81,4/30/2024
LONYZUMJR0MZDY6,CUSLK3UMHEHGIR3,108569.57,10.77,6/7/2022
LON4TUG7FKO6ZO7,CUSS8GFFOD1VF2J,132794.71,7.13,9/17/2021
LONSMHK1WNCLIPO,CUSP6FZF34UZDSB,31365.27,13.04,10/11/2023
LONROCCNB0JJ6T2,CUS3Z4SE4NXZL36,227283.03,11.1,8/6/2022
LONLFTHZV94XUHJ,CUS6YT59IY9DDHV,48301.12,12.71,5/10/2021
LON6G62RQU1AOVQ,CUSGWH1RETMEFO4,58606.45,11.42,7/7/2022
LONZW6BA1WBDLAR,CUSUKSWCYV4RZDL,126539.77,3.46,2/24/2024
LON36C7XFZU4OGS,CUS152GNFASQ7C3,192235.65,8.34,8/8/2019
LONJ294PGWIU69K,CUS5I1FWKG0FMC1,38301.32,14.29,2/20/2021
LON6HYAI18XJCZC,CUSJ583BYGRUZU5,237543.15,13.71,6/17/2024
LONTCGI9U383FZO,CUSGPRXCVIDJBUO,89373.97,8.48,6/19/2023
LONIR2NSKQX8WCT,CUSXKWQ0YWM9Q7F,116763.32,11.97,8/25/2021
LONVJZYBLTDBIP5,CUSIK1F25O2J5XS,43463.89,4.94,2/27/2021
LONDNKI2VBM7VET,CUSQ4X2XOHWA3RP,68775.7,12.39,9/19/2023
LOND2NNYWS989PS,CUSK0FVMS4DYF7Y,71578.35,2.64,8/17/2021
LON531U6IM3HMOH,CUSVORJR9LY6PSF,4330.71,5.97,4/11/2024
LONJCNG4CKNREWV,CUSVA75S37YZTXU,73089.29,13.38,7/23/2024
LON4GR93YW44J1O,CUSJX8NGXE49Q19,279134.55,2.88,5/8/2025
LONRDF7TDE28DLG,CUSOJVB9GUVCA96,149867.4,4.75,11/8/2025
LONOXVQSRZMBD4Y,CUSGXT6NGADU4RT,18052.96,14.42,11/15/2023
LONI4O4SRNDW9D8,CUSIMK3F1GWRQ7K,135451.17,6.86,4/24/2025
LON07EDE7U5GSW8,CUS1I4OGZJ802SX,142806.68,3.1,5/19/2020
LONMUM4SBLPD48D,CUSXCWYR53LP5QO,79278.89,8.89,1/20/2020
LONG6BLGP8B5BBG,CUS1MQ5LHMYHND9,81446.19,4.12,9/13/2025
LON0I7GWI5XPA56,CUSJ4TM0Q1Z7F9U,140467.8,3.09,3/31/2022
LON76X0XBWYEZXX,CUSJ98IVL76HT7A,196800.04,5.32,3/11/2024
LONBII2WGCL6KU6,CUSBZHAZQ1P0P6G,29299.19,5.31,2/13/2019
LON9167B2S334YG,CUSJ5ENRIMTTV8K,198521.11,12.36,5/14/2021
LON18JLD5WOYE6O,CUSCEZYJMF2B72B,177524.19,7.66,6/15/2021
LONAMG4I6CC3VWK,CUS2SEUN555FD8D,73333.71,12.83,7/19/2025
LONCL20YETCHDHM,CUSEO5M1KIJSRSI,198830.64,2.13,12/25/2025
LONAPQT9BTMOPBJ,CUSFMUYIK0329GF,54808.18,4.91,9/7/2025
LONMZPLHZISQVZQ,CUSICMPD9TZLM8X,240046.99,2.4,6/3/2020
LONYLSONZE8WEJN,CUS5S5ZYEOUIBFE,222829.73,6.8,6/12/2021
LON9RV8C9ZP9C2F,CUS8OFNEKWT57NY,271080.44,6.95,1/18/2020
LON5V24894VOVE0,CUSYAD5PEZZZT2C,157612.06,5.87,4/19/2025
LON0IMN8HTINGP1,CUS2TTUX9Q0P9LW,286812.84,14.4,3/17/2019
LONNKA217W3R7TU,CUS8IFSXA57GLL9,174963.92,4.65,10/8/2025
LON9XURR4DSKSXK,CUSB344CRDX8KWA,116654.9,12.17,6/9/2022
LONAXV8SA2K3CJQ,CUSV9TLG9J4Z5E6,201378.07,12.51,7/13/2020
LONXR9JCU23JT9B,CUSJK33AIJIJYKA,34329.02,6.23,2/4/2023
LONAO32SEP1YFCJ,CUSNHDPR8E6PXUW,270189.95,2.46,6/8/2020
LONDYVUF8NBO4AG,CUS9BFDVY0EC7TH,149090.56,12.37,7/22/2024
LONJP3L562WGEN7,CUSMN2NUX4NA32C,107662.33,3.63,7/12/2024
LON86N8I8WBELAO,CUS1AC9RBC2CS1P,213864.36,9.8,12/7/2023
LONRM90OCBB6V41,CUSJC0SJQZ7YMK6,162603.45,5.85,3/6/2024
LONCENP55LBHVE2,CUS4GROH7QJ900V,15713.86,8.79,7/28/2024
LONZ0IZRSZ2R5S3,CUSC6S79V5QTBIA,32701.76,12.99,5/26/2020
LON0B2R7BGR1TMG,CUS5SFET6VZQ147,53141.63,2.81,4/16/2019
LON8DBSZ3NKFFJF,CUSMKPV3581RXLJ,130124.88,4.66,6/26/2022
LONPW8Q99IEDOYH,CUSMX44DPCCS4VP,143876.69,6.09,8/19/2025
LONFK8YG23S7QUN,CUSKQPAT4K727N3,161692.75,9.64,3/27/2025
LONV9AJFKJ0KWE4,CUSFGVQ5YEXAVJU,35205.9,12.53,4/15/2023
LON6DK5PBR1YBZQ,CUSHSY0CWUG6FCJ,141768.36,5.36,1/20/2023
LONDOG96KG7SC9E,CUSD2AHJAIRFJLQ,271051.3,14.18,6/17/2023
LONEQ40MV14P98E,CUSX73RY7QNUNZJ,38591.01,3.43,4/21/2022
LON2135HYXY8AV1,CUSUU5YVDCMFF1M,182304.37,5.09,10/8/2023
LONYLAT6RKAA521,CUSPWDWD8RLV0S5,64184.31,4.93,7/5/2019
LONFTXIQCHU96XE,CUS6EOO30C9W9Y2,96852.5,12.37,1/19/2022
LONAHO2K7ZHQYL8,CUS6EK4OIWVY1KU,267470.05,5.42,1/31/2022
LONGND6OYBA1XXA,CUSKL90T7XE93HP,240933.67,3.15,1/25/2021
LON4BGX17Y6KU6L,CUSPHMMXTPQQV66,235695.81,9.6,2/1/2021
LONR9BTOV5QZLXF,CUSQH9W34TCCJVQ,288619.32,14.76,9/27/2021
LONHSVXFSGE52R5,CUSUMZ5ZA7WREZB,108958.55,2.27,12/10/2022
LON32V67KFW0FFF,CUSB7W6WDW7RSA3,51305.99,5.01,1/21/2023
LONIOTYAQ1RT2UR,CUSOYP6GY3QE6H9,75682.7,10.88,7/19/2023
LONWQ0J8I8X2TV4,CUS56TIZANKUMY7,148078.68,11.23,1/11/2023
LONEUJA5U0FXVE1,CUS81OUVWXOATMZ,235032.23,12.37,4/19/2023
LONFIAAR30V2Z0N,CUS679797VUMX01,159320.05,14.72,6/2/2021
LONRMMEQO7Q6PO6,CUSN5ZFYL857XUS,144656.02,12.7,7/18/2019
LONIBXZ6GF42HR9,CUS9C2RRXQ05BP9,82046.43,5.39,12/9/2025
LONKIYTACWNNU0M,CUS3WB4WOH5N921,43115.64,13.17,12/11/2021
LON6CAT4KBGIWPR,CUSOOC85BRW9G9E,173007.17,13.5,9/7/2025
LON1FIVZL8LUVGG,CUSRF8LVS125TU8,140837.83,7.93,7/14/2023
LON19VI1ZOF66A4,CUSYQNMBOZVPQK8,139174.14,11.46,5/1/2020
LON27YYLKXR2JG3,CUSO1PVRTYKI43V,89125.94,7.06,2/14/2021
LONG9LYGRR6JTV4,CUSL4V4G6SPP8K3,194142.94,12.64,6/4/2024
LONBQO5KG9NAA3P,CUS0BTUMPVM1XPX,46317.08,4.41,7/16/2023
LON3FSA2TAYCY4Z,CUS3XKESN430LOP,89424.19,6.69,4/19/2020
LONBX9ARBNHGM0E,CUSI87XW69HZGOP,67101.73,8.76,6/20/2020
LONDQRHXKY9Z5LY,CUSFWLGMFT2FG2O,253373.73,9.69,2/4/2019
LON7KRBZD0MOQHA,CUST6OMQ4A5WA63,186248.45,3.11,6/2/2021
LONPYWLF7FAKEJY,CUSYGYA1G5R6GUT,222541.84,5.15,4/3/2021
LONKAEXHPSV2X4P,CUSEJP7Y41F1C6Q,111601.88,14,11/29/2025
LON2B0CIZBNF9FF,CUSETXYGAQXU3XA,287254.86,4.67,7/18/2025
LONKYGM0CIEL683,CUSYV7LTIX73P9G,295975.22,4.84,2/25/2020
LONNNIDO91S4YFE,CUS5NHOEF2N58IM,159915.3,13.34,4/14/2021
LONZGHEXZXR50MY,CUS7YD1TZUQGC49,105548.04,4.02,5/8/2022
LON9T6D72RIRAN6,CUSFBUUEEI8S9FH,178078.78,14.53,10/6/2023
LONA6LZBYLX7GI1,CUSDJJJDERNFNAH,254235.77,10.95,8/28/2020
LONEZ1K7CWT70A7,CUSNZK6K7CFU69P,176387.07,12.4,9/5/2020
LONARKPZ3SQ2YJ1,CUSRQB8N65NIDU5,133289.39,9.42,3/18/2022
LON9XPBXPP43528,CUS2UCAI9GQGSXW,86925.37,5.75,9/30/2021
LON3YFT08RD0247,CUS1LRQVRBTNS6C,238829.8,12.69,10/6/2023
LON1XFM8L0DIPBR,CUS86JRNDJW5BFV,32257.42,10.2,4/16/2019
LONHW90FDU1IP7V,CUSH9OAFKBFQ1ME,160842.89,4.87,3/16/2023
LONGBUU2XNJM936,CUSWVWXTY2LFSUS,23005.34,8.65,7/22/2023
LONDJZ4W1JNGEF7,CUSTLXP8GA3XL8W,227948.94,8.65,6/14/2023
LON5NLMHURGSLME,CUSABZGS9W27528,72665.03,3.31,4/21/2022
LONG1EFKDWIBB5U,CUSTMVARHUFJXTK,47563.01,8.92,7/8/2022
LON5IDX12I04LRZ,CUSXAJI0Y6DPBHS,178482.76,2.79,7/3/2024
LONWMAA6LE88W0K,CUSMH1JQXOXJLSN,250749.9,8.47,12/22/2025
LONIRDCKAUO2XYM,CUSU11HK34LOQ7N,18194.43,5.18,1/27/2023
LONAWLRI9WWE1TH,CUSF81BIQIUT7A7,1698.97,5.88,2/10/2022
LONVIXWNMYO9FPT,CUSM6UW8FBJOJ21,108015.59,14.78,6/5/2019
LONIG0459GHMRAZ,CUS8AQDGCHNEXSL,154371.99,8.11,3/29/2025
LON56S6KKCPA96R,CUS7YSNE7XEN0CO,190061.29,10.64,9/26/2019
LONYE2KVT55RB63,CUSG952Y66D1GLO,62571.13,6.89,1/12/2019
LONRNR04RZ7XNWN,CUS4TEUSLMN1Z7H,285641.63,3.52,8/12/2022
LONKXNS5TREVXNA,CUSJ7Y16FKR2I40,255635.33,2.23,3/9/2019
LON1SY3G9C8H9QD,CUSIB17132G2H8Z,93900.6,8.82,5/16/2021
LONCCIUSO6SNEX2,CUSZ1MXGKT5A8X8,30350.28,10.13,11/28/2020
LON8JKEL99W207B,CUSKHBUAXWPDNV0,46520.4,13.55,4/19/2022
LONVFOQOP9NXY5F,CUSY3X18SR4WB23,65544.53,9.35,3/26/2020
LONKSKH0LG4JBRZ,CUSXLBCWM58F6X9,139921.21,14.39,4/21/2022
LONXANWN90IATRK,CUSO8C2ARUM6U9C,223950.55,11.38,10/15/2019
LON6M0YT4M66CGM,CUSZDIOA2GWN432,83207.18,8.15,2/10/2023
LONCYL98NZK347M,CUSRASL6H20V920,89789.57,11.53,4/4/2024
LON12OAQH7IGM4E,CUSX4MZPCVAX5W5,204567.4,5.05,8/30/2021
LON1S1LHA2R01O4,CUSZK27KHRZ1GPB,22267.49,13.92,12/3/2022
LONORFYV5DL1LDI,CUSSNM7V4J6X87X,87327.38,2.62,2/19/2022
LONMAMFCQXK425O,CUS1PMBZP6VIARP,241537.28,2.72,6/10/2021
LONMQ4I6B7JJPS2,CUSC8UQNEGP7800,188909.09,8.8,8/2/2020
LONCCHBOJF1NGIA,CUSR9DKRA3UC6OK,282866.3,12.17,10/13/2021
LONPCY8BFG0DR2C,CUSRRWIZLR0F2DJ,12743.21,11.11,11/25/2025
LONVNSATQ60GL5H,CUSMKVP6OXMNUDV,151270.39,11.53,10/19/2023
LON4IZQYH7PUF1X,CUSUEAQM7FQYUG2,72253.02,2.61,6/5/2019
LONV17RYBA3J418,CUSFTY4Q1BOQ077,257859.55,5.24,10/22/2021
LON9X4JWUCD6MUY,CUS4B7UQ2AOHNVW,52553.08,5.36,3/20/2022
LONC8OOAVZQUXS3,CUSUK1CCBBETDXB,5310.73,6.58,6/18/2019
LONI0BLNJ17QID4,CUSJDQUIHHMI63T,87308.15,9.5,1/15/2021
LONTMGJPTD5EBU2,CUSF9YFT4GC5ICN,287295.25,3.58,11/4/2024
LONLS48IISMXRKP,CUSYDWIAQ4PHENO,156273.04,4.1,4/28/2022
LONVOKE5LY674BN,CUSTWOY05EWFYAR,139224.87,3.63,2/1/2022
LON4KK1ZOD4LZIZ,CUSWYEQTDGPKTCO,78324.01,8.91,7/24/2019
LON5W6K3UHFXLCO,CUSMJGLKHW6HT0C,2833.91,6.05,11/25/2022
LONNCSRHIS728NF,CUSTAV7UDYHMV5T,117741.36,8.82,4/1/2020
LONAE0DL3LUJAA7,CUSHIST6FMF7Z0Y,22452.83,3.22,9/18/2020
LON9W49U6BCRRJH,CUSWW81DF3J8DVN,245989.15,7.74,4/1/2025
LONQK4F0HUPPXT6,CUS7A2CTMLJNFH5,29707.89,7.7,2/4/2022
LONVXU168SNJRC0,CUSNHX8Q5ZX7018,17359.77,10.22,4/4/2021
LONDW6MCL18AW2V,CUSZAIEEFLHRPN9,278735.03,10,7/28/2021
LONT79UFHX7E2U1,CUSBOXIJVBQIXBQ,145269.75,9.36,9/28/2025
LON30P5JOIURHEL,CUSVOVJW2GJQKIS,280313.67,5.44,1/29/2020
LONNZH7VI6G84ZJ,CUS9ZLPVBBGO24U,188137.84,7.64,5/17/2019
LONNG38XTMFGFKP,CUSDXXUOUAMAW98,64815.24,9.31,8/20/2024
LONQKOR4010TRG5,CUS9VSW63J5QEJH,284959.16,2.33,3/19/2023
LONL3G662QUH02O,CUS6OHFA3D6VE44,109542.73,12.16,5/5/2019
LONSDHL5OTL5381,CUSLYGHA2SG6GD8,163618.22,3.16,10/3/2024
LONMEC24BUFTRAQ,CUSMMNLEYE1BGMK,228063.42,8.57,5/3/2019
LONQLPJTDC6EL18,CUSISTATAD01ERJ,236925.36,5.99,3/12/2020
LONJ2ISLC0653IN,CUSLQ4UZ55I9XOK,76249.79,14.96,7/8/2023
LONMK13W1TIGT9V,CUSJN2V6F64E4NY,192811.5,6.37,12/5/2023
LONDEGFZUBJ9UN8,CUSHGRIDYT7I5EB,89935.31,9.18,7/4/2025
LON86UNX2JQY7XS,CUS1EEXQ4UR7BOV,115413.97,10.48,10/31/2019
LONXVSQ8F7U249E,CUSMUN92W2QQZVB,216596.19,10.49,6/19/2025
LONJ0OU0SUR0L09,CUSARAZVX3S0XDQ,274122.01,3.86,7/8/2024
LON7NDE7WR5LX9C,CUSEW8CBN525JN8,117040.36,4.61,1/9/2023
LONCOFXCXDNNBUD,CUS5F4ENK6WJNDN,10921.51,5.68,2/18/2019
LON0NXQ11WTM5GU,CUSVDCRB8L9AZAB,250117.35,4.34,7/10/2019
LONGLW5YK0W764B,CUSOUS3452FONG5,223891.58,7.48,7/11/2020
LONVRJ5KUWGKDEP,CUSGZ8IL9SYRY4B,70246.79,14.25,3/8/2021
LONF60CVPLZ9H27,CUSFNQR552PBKRB,89230.14,9.16,7/29/2021
LON5ATJEG2EFNE8,CUSQRT309FVOZRJ,230934.61,8.32,2/10/2024
LONC7NSSCQUKQL4,CUS25NYOZ25YX07,64826.07,6.3,9/9/2019
LON6WZZAHZ7VH1P,CUS3E36D3M6ZZO2,159097.95,13.84,2/24/2019
LONBHAEH7KC6BVE,CUS3DGPHJIY5BOX,296299.9,9.14,6/3/2022
LON46B74Q2BD2DZ,CUSAOYMOO3TKAHA,19264.62,3.22,2/17/2019
LONNFD67IDRE7L6,CUSUEZUE60GIL9P,178677.54,8.45,9/2/2019
LONLBYFWUR3CQF0,CUS5NE186Z9T8N7,97016.76,10.58,10/24/2024
LON46FB1ZBVJIP3,CUSQMR465WM9PS4,20407.66,13.51,10/31/2019
LONAS6YW93P2M23,CUSD7SZROUDVWLG,133758.1,5.13,2/23/2025
LON5KMUDZ3TAJQ3,CUS3NDTMV9U1AA3,230734.39,9.81,1/12/2019
LONBP6572AXSC3A,CUSCQBHEYYSM4YY,294260.06,10.19,3/15/2022
LONGZPP0EV2FN97,CUSOIBQ92AJNYEA,73772.66,4.89,12/27/2025
LON80H73XT5V3QG,CUSGZYPQ48FWTMY,125103.24,2.01,8/21/2024
LONZK6FR4EMDCYU,CUSR2SDQL8L2A45,299352.4,4.06,11/8/2021
LON90IWIHV8QXGW,CUS7KEEBX7NCE6W,196698.27,9.73,6/8/2019
LONAWJH31VX2AZ8,CUS8R36BMQYA84W,197272.24,14.16,5/31/2022
LONUR362H0KWPI8,CUSAO9O8NJZ2NE8,104012.96,9.85,2/28/2025
LON7TUT3MZH6C5S,CUS8YN9G6VRK2MM,85095.67,10.12,1/17/2021
LOND0Y6F70KB7T6,CUSQFL0ULJBVYRT,110990.97,2.01,12/5/2021
LONLKN55S1WXZCX,CUS70ZYJ4UB1KBR,49870.39,12.65,5/20/2020
LONJ0TQ1YZ2NTSC,CUSJ4YUOO5LSFP1,150078.79,7.23,8/19/2019
LONYLM1RB34G96L,CUS4V9UXPNUGJ77,128060.57,4.46,10/20/2022
LON89DD5HYY8VH3,CUS730C3QWOGQ5G,290906.93,13.35,8/4/2019
LONGMTHJUHBSGV9,CUSER2U58P44EK9,191822.31,12.33,10/3/2022
LONQYNC3TC767IU,CUS90L4RNQV3G5S,274305.48,12.31,2/17/2024
LONBGW8XIIRVJFF,CUSDE8DX66IJA5J,158185.08,9.76,2/26/2024
LONGZNZ9TBYZ68R,CUSSANEIPC1XLOI,31927.14,9.32,8/21/2023
LONMK7GPKQWGC4U,CUS12GCT6DXZ5SB,189781.9,6.11,11/3/2019
LONSLHYSJLJDCEP,CUSCLJ4F4S7SZ8U,285625.09,12.79,3/27/2025
LON02PDHC7JA0ZI,CUSFJ37F3F36G34,288445.35,6.15,1/7/2024
LONBD7SSPGIVRJR,CUSK6QO3YB360FP,21403.07,9.92,3/21/2021
LONU4IXT6GDAHRD,CUSE8AM2RDSUWDQ,205118.27,14.7,5/13/2024
LONPNIL11KRZ6FF,CUSMXGP0OM8LLZI,265251.61,3.41,8/1/2024
LON0QO7GPZ6NDDO,CUSH99PFVPREV3M,262359.48,2.37,11/22/2024
LON7MR67ENI4XT8,CUS3WYFGFH5Z1YT,75350.53,10.29,7/18/2020
LONS0QSTA4U9B1M,CUSB9YV26GEB5XF,209586.04,9.27,3/24/2025
LONS02CHKF9KK6W,CUS1MGIZGWEK8SV,183017.02,14.07,4/16/2024
LONSCAFGT6NN6AU,CUSAX4Q7J4I1AO1,287663.04,10.58,8/3/2024
LONC5VVX68H108D,CUS2ZC8GSIQLYS7,44418.84,13.98,5/19/2019
LONSFZ3X2P4XB5I,CUS2XCJ6BB4HJ1G,37863.86,11.85,5/25/2019
LONDLQCXLW4SNQU,CUSB4DNIX3I4HV2,84512.23,6.48,6/26/2023
LONOZ3RR47UO1T4,CUS36U8UEIHX74D,265288.02,9.93,7/13/2022
LONMY9AS9SFKPZN,CUS9V3KR0AKII80,237226.91,5.29,9/5/2019
LON20DIXVI0DUR2,CUSLCC3JGXMIXW0,276959.57,14.33,8/16/2024
LONS0P3OGZ7QN50,CUSVAI7BCQYKY4I,93603.54,14.04,9/24/2019
LONOJSFINGN5UTM,CUS8EJBD0FI9J0R,87574.01,13.52,3/28/2022
LON1SSDF72QW2VX,CUSAD3XMPBNAKVK,22458.93,11.87,11/22/2019
LONI7TTDQQ0IY4P,CUSS2XO7XOCHATN,180299.46,14.13,12/17/2021
LONFXO9U1Y6BMY0,CUSGAAYAVZBCICN,229338.96,14.94,9/20/2020
LON2DI06GQMCNIY,CUSKA2G4UC1MTGP,266488.38,3.99,9/18/2024
LONKJR1B39JR9JN,CUSXLRMODUEAMNL,256167.21,11.53,2/22/2024
LONAUWJ3A09IDOY,CUSKPX41LJBJLVQ,240934.54,11.2,6/2/2025
LONY6QN6GN44WZ4,CUS0U0BKXZU2K4C,284589.92,5.85,12/13/2021
LONN85UA99BF9EP,CUS1MBDGBWAGE9W,174961.9,11.2,12/15/2023
LON2AY3KKZ9FI28,CUSFZPVHMMR0ZPA,181691.03,12.59,1/12/2021
LONWX7QGNK18IYL,CUS77EJTARGP5WS,217752.81,3.84,2/19/2023
LON1KQHCPXF2K0A,CUSR59C81DO6OUZ,61508.55,6.07,11/20/2020
LONUTFRKO6RICAW,CUSN0G7F1UFOJ5O,153405.09,7.26,6/24/2022
LONI7HBCI27DMIF,CUSJWV1CWP3917D,187627.31,13.79,10/4/2025
LONKXZGIEUC824S,CUSN7G91VO835R8,267545.17,12.77,2/15/2021
LONVMJ3UI6EI4H0,CUSPBTPW3GZXWEA,160183.89,5.43,4/11/2021
LONQBAWM8WPEVYD,CUSXY1EL3TIHV2D,229249.45,5.14,3/12/2022
LONN66ZF0W9P1RM,CUSQIG4H6133QV0,90403.8,5.7,1/28/2023
LON83Z83XC7NPEO,CUSK1N8RGKIRXC9,162479.01,10.83,6/19/2020
LONK8WLZ3ZZNWNA,CUSK8ORKPDUECSC,276819.63,9.85,4/15/2024
LONXTE8GL5JP2J6,CUS3DL4C2BRZ2J0,272741.15,2.34,8/30/2025
LON2EE41V14Q5SH,CUS1S03QPWP7FZB,278205.11,9.65,10/26/2021
LON3ZYDXHWDDI86,CUS48WB1EU4KC9B,178988.56,10.18,5/27/2024
LONOIBEYZ0H03RB,CUS5Z3REQNXD30I,145478.34,9.12,2/19/2025
LONK3U9FWZQC95J,CUSKTAI1V3EJINB,108510.25,13.06,3/27/2022
LONJO6COPRLIZ1H,CUS4EH2PBPFIRO1,243421.94,5.98,9/28/2020
LONE6NEK9HT1YE9,CUSDSSA7AX4VZ8J,66108.33,8.98,10/21/2019
LONSQ8NAYUEENL9,CUSUK6R4ZZII2JV,163738.68,14.09,11/15/2023
LONKZ6OF59JQ6EF,CUSG1FILRZTOAVA,239742.12,9.96,2/12/2025
LONJ5EUQYCH5706,CUS2BUG35I08038,98520.03,3.04,3/17/2023
LONN5COXIEPK0TG,CUSWEX3DBKIUWG7,125324.43,4.43,12/19/2023
LONONT4L8QYL6RO,CUSKTXNUB7TIWFE,226419.34,9.71,9/18/2023
LON5Z92D7YLVCNA,CUS0CXAD3VPOWWS,152778.14,9.51,1/16/2021
LONYJ33NC4671FG,CUS3W2MROP2BYEE,240667.31,8.69,7/22/2021
LONCAK9ROZ9AD8K,CUSTLSRWWQUWNWK,188295.15,7.61,11/7/2024
LONB5VE2CDNOB6L,CUSQQL6OO6116JI,115359.1,5.63,12/19/2024
LONRP09X8YCVBSL,CUSBXXLPIKEGL14,198966.16,6.24,6/13/2023
LONIH0M3SR74ZRV,CUS8CWJJ4F51FNJ,218742.99,5.83,7/29/2021
LONWF0E3YF4FVYV,CUSZFZAOXULHE27,136599.74,6.3,7/24/2021
LONJTQ45HGH4X86,CUSOAHBF47EQ5RW,104691.03,13.73,7/21/2022
